customer_id,revenue,transactions,tenure_days
1016310,47.65,85,1452
1016311,304.22,15,652
1016312,29.18,58,462
1016313,22.28,97,106
1016314,275.17,53,830
1016315,301.64,97,456
1016316,1111.87,96,1001
1016317,395.23,63,683
1016318,204.43,85,1700
1016319,78.29,96,1144
1016320,1478.55,15,517
1016321,745.92,55,75
1016322,54.84,82,491
1016323,256.1,61,1485
1016324,290.87,93,1248
1016325,161.61,50,1010
1016326,617.83,64,500
1016327,663.87,18,323
1016328,194.69,27,1223
1016329,174.68,20,888
1016330,1478.45,27,1045
1016331,749.5,1,914
1016332,266.89,14,1360
1016333,34.64,9,516
1016334,369.74,49,1210
1016335,565.49,28,687
1016336,8.98,27,1564
1016337,331.04,81,1339
1016338,148.41,79,217
1016339,187.72,39,770
1016340,82.36,87,688
1016341,204.83,4,783
1016342,1300.35,63,879
1016343,143.21,96,1166
1016344,779.53,16,1611
1016345,92.98,84,1665
1016346,608.2,91,715
1016347,245.18,67,641
1016348,373.32,96,1205
1016349,246.8,9,1073
1016350,528.45,16,1384
1016351,11.23,30,987
1016352,44.53,79,1047
1016353,403.63,84,1597
1016354,21.07,17,1640
1016355,129.45,8,1152
1016356,229.24,73,1533
1016357,90.58,30,1006
1016358,106.71,42,160
1016359,338.97,69,1082
1016360,821.52,57,314
1016361,77.47,80,584
1016362,122.72,7,1410
1016363,101.75,7,1793
1016364,13.39,12,458
1016365,290.05,61,276
1016366,751.19,55,254
1016367,828.79,16,1579
1016368,86.06,9,1233
1016369,54.49,57,1562
1016370,251.12,3,1130
1016371,661.91,36,1017
1016372,294.66,80,1587
1016373,346.25,12,340
1016374,963.14,41,1660
1016375,100.79,14,682
1016376,187.92,23,1298
1016377,1739.8,33,750
1016378,193.22,1,285
1016379,53.47,18,850
1016380,109.59,98,1601
1016381,79.38,59,1694
1016382,375.63,1,1251
1016383,83.5,47,1273
1016384,338.74,41,232
1016385,101.16,76,1772
1016386,19.14,90,699
1016387,353.52,84,666
1016388,292.41,49,175
1016389,455.46,67,1760
1016390,109.12,8,299
1016391,96.02,30,863
1016392,396.14,39,395
1016393,1514.47,23,729
1016394,247.99,31,1273
1016395,407.28,79,1588
1016396,166.35,42,512
1016397,38.38,86,459
1016398,781.27,18,1145
1016399,727.85,65,466
1016400,574.17,72,114
1016401,196.7,74,1209
1016402,500.93,70,202
1016403,715.17,61,1221
1016404,1709.9,17,1117
1016405,801.3,81,577
1016406,264.17,19,1076
1016407,50.91,22,1573
1016408,294.95,9,1290
1016409,332.92,74,688
1016410,572.97,84,928
1016411,1242.24,90,76
1016412,218.29,37,1237
1016413,3044.78,80,865
1016414,29.63,47,1703
1016415,404.73,17,71
1016416,93.86,90,661
1016417,24.81,30,1565
1016418,192.07,54,1668
1016419,42.58,94,1155
1016420,201.6,52,1271
1016421,255.12,85,1044
1016422,936.59,83,176
1016423,40.08,47,1283
1016424,727.88,66,1237
1016425,275.25,6,805
1016426,841.02,43,1243
1016427,145.75,51,631
1016428,49.47,28,1470
1016429,56.77,92,122
1016430,51.93,40,1500
1016431,434.14,55,421
1016432,1439.87,46,1290
1016433,124.22,61,740
1016434,520.59,4,1604
1016435,39.33,34,1346
1016436,303.8,76,473
1016437,545.81,90,325
1016438,43.05,86,667
1016439,191.59,30,1136
1016440,577.73,74,1740
1016441,7.24,8,1088
1016442,1215.05,73,1765
1016443,374.06,77,497
1016444,578.29,68,1606
1016445,149.12,33,1236
1016446,30.96,27,668
1016447,464.46,10,533
1016448,221.6,66,757
1016449,254.31,88,1506
1016450,902.46,53,1767
1016451,610.62,94,1026
1016452,2454.03,86,1020
1016453,294.31,2,78
1016454,106.76,58,226
1016455,195.18,13,473
1016456,402.94,82,1251
1016457,828.01,35,1509
1016458,42.08,5,885
1016459,247.21,67,1198
1016460,1688.25,40,1274
1016461,183.41,70,948
1016462,747.86,6,1472
1016463,442.19,95,885
1016464,770.49,34,908
1016465,92.6,8,410
1016466,93.09,74,1456
1016467,250.72,88,1441
1016468,38.91,85,1376
1016469,177.03,69,1282
1016470,331.44,38,32
1016471,2083.0,32,1041
1016472,396.73,92,1639
1016473,518.15,99,507
1016474,989.67,74,513
1016475,76.89,72,512
1016476,200.72,92,1513
1016477,4493.98,1,928
1016478,222.53,84,534
1016479,934.22,81,1241
1016480,777.81,18,83
1016481,41.52,66,1282
1016482,355.16,44,856
1016483,291.81,58,1015
1016484,363.56,45,990
1016485,98.99,60,789
1016486,64.05,65,452
1016487,138.21,88,1190
1016488,217.6,70,962
1016489,1014.33,92,1562
1016490,2166.29,68,838
1016491,1307.56,29,560
1016492,686.92,17,1372
1016493,73.32,35,552
1016494,149.8,56,1366
1016495,314.79,85,1498
1016496,114.56,18,1711
1016497,489.14,8,1002
1016498,580.9,89,1300
1016499,465.7,58,891
1016500,837.28,58,936
1016501,82.64,15,1077
1016502,749.49,12,440
1016503,106.19,36,1623
1016504,79.11,63,510
1016505,463.38,23,384
1016506,1052.63,8,1169
1016507,439.49,19,1483
1016508,250.88,14,83
1016509,355.02,35,716
1016510,288.22,99,310
1016511,63.36,20,160
1016512,55.08,87,557
1016513,222.61,34,1660
1016514,269.3,79,235
1016515,248.04,44,1367
1016516,550.77,69,788
1016517,188.94,90,544
1016518,480.86,46,1037
1016519,205.72,54,1250
1016520,2182.07,36,1691
1016521,269.58,32,276
1016522,4059.71,47,1412
1016523,373.31,93,685
1016524,189.35,48,810
1016525,83.15,82,934
1016526,43.32,52,480
1016527,74.46,8,568
1016528,85.15,94,1249
1016529,392.99,20,1456
1016530,130.14,37,1619
1016531,306.22,10,1003
1016532,1139.53,85,474
1016533,220.22,96,187
1016534,2966.05,84,396
1016535,59.68,85,665
1016536,204.24,46,1013
1016537,128.1,33,1724
1016538,752.81,71,612
1016539,16.65,27,1072
1016540,43.3,31,1491
1016541,215.12,61,655
1016542,1574.44,5,642
1016543,320.86,12,426
1016544,48.33,62,796
1016545,58.17,37,1655
1016546,1821.81,45,1624
1016547,116.12,22,1647
1016548,78.92,36,1216
1016549,1440.65,15,249
1016550,823.3,58,694
1016551,1128.76,4,291
1016552,78.25,56,611
1016553,39.25,64,195
1016554,287.09,29,1354
1016555,365.82,29,1404
1016556,378.99,35,263
1016557,1442.05,54,408
1016558,30.55,73,1384
1016559,686.52,95,1036
1016560,65.63,35,1339
1016561,683.26,83,838
1016562,138.39,85,1683
1016563,92.13,95,1398
1016564,117.7,24,204
1016565,43.18,39,1166
1016566,256.86,3,1790
1016567,96.81,4,1280
1016568,628.64,40,461
1016569,527.46,55,942
1016570,1855.28,13,1635
1016571,379.78,45,1274
1016572,457.06,41,468
1016573,1313.07,87,346
1016574,115.22,7,1022
1016575,41.02,4,872
1016576,311.1,98,1132
1016577,44.38,45,104
1016578,4650.48,29,1373
1016579,1403.32,39,1553
1016580,3283.85,95,343
1016581,263.73,51,568
1016582,473.75,61,1370
1016583,140.98,86,1473
1016584,705.93,56,1070
1016585,56.9,55,1665
1016586,11.57,94,271
1016587,94.74,50,1307
1016588,42.67,56,181
1016589,1441.6,26,1559
1016590,2162.05,58,883
1016591,45.44,14,673
1016592,1152.93,65,1106
1016593,766.37,98,1372
1016594,37.2,86,287
1016595,153.19,9,1714
1016596,121.97,86,1542
1016597,600.4,17,514
1016598,56.01,15,835
1016599,217.32,62,1724
1016600,107.43,1,153
1016601,431.82,2,396
1016602,188.64,11,1440
1016603,128.73,21,384
1016604,189.43,75,597
1016605,2816.5,43,509
1016606,148.37,52,351
1016607,70.16,51,1554
1016608,492.81,9,771
1016609,205.98,35,838
1016610,44.78,15,209
1016611,3561.0,46,1659
1016612,160.3,82,1024
1016613,155.49,80,1542
1016614,296.43,35,862
1016615,1951.08,87,567
1016616,32.6,25,699
1016617,340.76,22,464
1016618,2995.08,50,621
1016619,285.57,86,455
1016620,55.57,84,827
1016621,116.5,37,386
1016622,313.64,5,1639
1016623,1208.29,18,1750
1016624,162.84,37,1284
1016625,659.83,57,201
1016626,43.71,42,572
1016627,43.27,5,369
1016628,137.09,88,355
1016629,1374.21,51,1472
1016630,265.77,31,586
1016631,346.46,26,982
1016632,341.62,45,31
1016633,926.16,23,236
1016634,117.65,84,1621
1016635,558.88,46,1103
1016636,90.28,78,1588
1016637,2643.68,53,915
1016638,93.65,46,819
1016639,84.87,31,257
1016640,473.24,95,1701
1016641,269.28,13,563
1016642,362.21,59,1206
1016643,321.43,78,671
1016644,66.12,83,679
1016645,1696.0,1,1272
1016646,714.98,32,1773
1016647,1249.8,85,1742
1016648,129.8,98,1283
1016649,403.36,48,936
1016650,310.08,64,1118
1016651,947.29,88,902
1016652,984.66,18,1467
1016653,308.48,10,119
1016654,39.59,69,319
1016655,2070.6,14,852
1016656,476.84,68,855
1016657,117.9,45,1561
1016658,398.56,14,1301
1016659,39.91,10,1167
1016660,868.2,4,954
1016661,41.87,46,660
1016662,187.73,60,1473
1016663,328.11,34,275
1016664,851.17,96,1720
1016665,278.06,20,947
1016666,524.24,23,355
1016667,236.56,50,117
1016668,235.42,61,567
1016669,271.12,82,602
1016670,195.03,84,718
1016671,32.33,69,922
1016672,97.32,6,574
1016673,328.23,32,1628
1016674,181.46,18,1261
1016675,202.96,18,1386
1016676,166.0,40,644
1016677,86.81,47,418
1016678,135.41,26,1207
1016679,169.32,24,1618
1016680,246.21,61,1464
1016681,392.31,72,1534
1016682,197.03,17,1365
1016683,71.12,35,1409
1016684,45.71,51,525
1016685,5524.37,65,609
1016686,63.07,98,1399
1016687,131.32,42,395
1016688,455.05,66,797
1016689,377.3,69,943
1016690,457.16,75,204
1016691,143.85,7,1170
1016692,325.8,91,160
1016693,263.38,18,318
1016694,168.25,68,1323
1016695,328.49,43,1421
1016696,868.21,48,1526
1016697,238.26,36,307
1016698,240.17,97,1623
1016699,881.65,86,870
1016700,775.6,37,1380
1016701,1637.17,79,462
1016702,29.74,91,1589
1016703,724.98,23,337
1016704,503.66,93,426
1016705,84.54,32,610
1016706,330.93,61,56
1016707,863.8,16,378
1016708,90.47,51,668
1016709,416.16,90,1223
1016710,696.19,18,443
1016711,67.68,45,1564
1016712,206.28,77,532
1016713,351.13,86,1028
1016714,94.13,27,1357
1016715,85.2,91,1441
1016716,208.08,63,654
1016717,640.32,75,682
1016718,529.79,83,1565
1016719,87.03,38,1109
1016720,535.18,52,1130
1016721,89.74,16,1452
1016722,35.44,35,899
1016723,157.5,60,241
1016724,941.58,91,1796
1016725,537.62,17,1247
1016726,244.23,24,673
1016727,148.41,26,1265
1016728,153.28,37,416
1016729,278.81,42,650
1016730,67.89,26,175
1016731,161.14,50,788
1016732,188.92,40,408
1016733,48.36,82,916
1016734,89.47,76,285
1016735,400.46,69,1702
1016736,247.5,9,1295
1016737,168.93,64,914
1016738,81.96,47,1085
1016739,1623.31,90,1615
1016740,89.52,57,1666
1016741,330.93,42,885
1016742,136.26,58,686
1016743,255.58,17,1624
1016744,423.74,68,1418
1016745,47.26,66,489
1016746,242.76,54,818
1016747,1021.34,84,68
1016748,2025.97,33,551
1016749,209.34,44,357
1016750,257.24,90,53
1016751,3475.87,53,664
1016752,955.19,4,1598
1016753,116.66,8,830
1016754,116.42,55,810
1016755,771.13,47,1636
1016756,72.73,23,877
1016757,902.59,39,560
1016758,365.46,64,882
1016759,455.44,94,1047
1016760,179.81,80,351
1016761,114.92,1,596
1016762,1414.3,69,894
1016763,181.98,7,1131
1016764,149.44,93,1591
1016765,222.26,51,1718
1016766,308.47,71,592
1016767,71.02,66,614
1016768,124.23,25,902
1016769,116.55,83,1757
1016770,674.75,55,282
1016771,84.51,17,557
1016772,29.76,44,774
1016773,23.09,19,368
1016774,41.91,51,952
1016775,1253.69,25,372
1016776,249.5,62,1201
1016777,446.53,42,821
1016778,465.81,17,1158
1016779,261.76,83,936
1016780,223.69,71,1281
1016781,856.99,96,95
1016782,291.55,91,477
1016783,1311.49,12,1239
1016784,515.43,58,260
1016785,116.59,61,480
1016786,134.75,83,606
1016787,102.21,99,177
1016788,1054.75,86,1038
1016789,150.5,7,328
1016790,93.86,94,144
1016791,359.15,19,555
1016792,217.76,6,276
1016793,348.45,72,851
1016794,2363.21,87,801
1016795,731.93,82,133
1016796,252.75,70,313
1016797,45.15,25,400
1016798,134.3,57,1777
1016799,574.36,9,197
1016800,60.02,97,1518
1016801,3194.43,15,920
1016802,248.96,48,1762
1016803,259.46,15,1450
1016804,109.95,85,233
1016805,444.12,3,372
1016806,60.97,15,483
1016807,3287.46,84,1640
1016808,1188.94,32,376
1016809,797.24,65,1022
1016810,46.13,16,1587
1016811,313.09,28,1358
1016812,1044.09,93,146
1016813,498.56,94,869
1016814,73.51,92,817
1016815,112.16,81,1684
1016816,142.26,67,1240
1016817,118.61,97,686
1016818,1532.31,70,720
1016819,24.4,19,747
1016820,537.59,9,848
1016821,51.9,6,918
1016822,77.21,14,1266
1016823,21.94,54,488
1016824,126.61,83,660
1016825,1499.49,11,75
1016826,336.23,66,37
1016827,58.09,46,1356
1016828,829.3,13,1248
1016829,1072.3,49,80
1016830,277.23,76,59
1016831,2812.13,36,1065
1016832,655.81,10,1161
1016833,555.12,16,1580
1016834,93.31,10,1765
1016835,519.51,48,639
1016836,317.4,20,1335
1016837,456.59,84,1754
1016838,107.61,37,1345
1016839,285.35,65,1668
1016840,91.81,75,794
1016841,18.61,7,1539
1016842,810.75,89,360
1016843,40.33,97,1345
1016844,278.28,59,108
1016845,364.89,39,1263
1016846,362.08,34,988
1016847,174.22,19,190
1016848,338.81,97,1055
1016849,430.59,14,436
1016850,591.08,60,336
1016851,1958.88,35,395
1016852,324.09,80,1231
1016853,264.24,79,806
1016854,82.43,87,231
1016855,412.87,46,231
1016856,545.04,65,1439
1016857,194.27,81,726
1016858,470.38,10,624
1016859,172.26,48,64
1016860,547.41,36,506
1016861,731.52,7,605
1016862,719.35,41,321
1016863,281.86,89,687
1016864,70.25,13,1405
1016865,117.41,65,1312
1016866,499.79,37,46
1016867,4621.96,20,1018
1016868,162.57,81,1155
1016869,422.84,65,476
1016870,125.55,29,83
1016871,76.04,18,382
1016872,108.68,16,1062
1016873,20.11,41,679
1016874,1241.56,13,1617
1016875,16.84,89,262
1016876,178.29,25,706
1016877,59.52,94,1269
1016878,84.67,52,1592
1016879,1276.44,16,1147
1016880,311.46,48,1612
1016881,76.82,61,902
1016882,120.61,79,467
1016883,97.65,54,154
1016884,232.23,48,1179
1016885,301.11,8,832
1016886,2379.6,40,867
1016887,24.54,93,1036
1016888,234.68,54,547
1016889,167.56,78,976
1016890,761.93,90,1415
1016891,374.57,87,571
1016892,496.92,2,921
1016893,370.22,40,1694
1016894,79.97,88,1732
1016895,1046.83,67,581
1016896,637.92,33,977
1016897,734.09,42,201
1016898,1115.28,75,106
1016899,403.92,46,1733
1016900,1446.92,53,445
1016901,384.97,61,341
1016902,188.13,83,1741
1016903,242.76,84,904
1016904,237.79,6,558
1016905,131.2,42,490
1016906,1734.14,13,686
1016907,349.17,30,738
1016908,274.15,40,1653
1016909,389.92,41,1172
1016910,8741.4,22,1676
1016911,62.92,4,1597
1016912,88.76,84,363
1016913,46.68,18,415
1016914,185.1,68,402
1016915,328.53,4,1496
1016916,140.0,38,1461
1016917,128.04,67,1272
1016918,290.29,40,588
1016919,133.95,15,1058
1016920,355.03,33,966
1016921,931.77,18,95
1016922,551.39,38,204
1016923,704.31,95,981
1016924,900.64,93,1068
1016925,343.57,43,1144
1016926,202.28,93,1598
1016927,96.86,48,1232
1016928,153.02,50,93
1016929,130.53,53,1530
1016930,588.75,46,593
1016931,370.98,64,479
1016932,564.6,72,85
1016933,60.8,87,1561
1016934,1363.89,48,1724
1016935,146.59,64,456
1016936,65.36,27,1260
1016937,144.45,88,1225
1016938,4819.95,26,709
1016939,153.66,11,128
1016940,165.65,76,1641
1016941,194.31,23,212
1016942,204.72,26,851
1016943,95.8,15,98
1016944,290.57,97,96
1016945,889.55,25,1386
1016946,356.79,99,420
1016947,64.5,40,176
1016948,161.87,90,1376
1016949,126.24,72,892
1016950,260.74,51,975
1016951,1207.78,43,45
1016952,204.66,51,810
1016953,220.13,64,441
1016954,2065.6,35,45
1016955,700.26,50,1755
1016956,487.31,96,919
1016957,2565.11,96,140
1016958,440.44,47,1712
1016959,22.56,87,510
1016960,664.61,61,720
1016961,36.22,66,313
1016962,420.9,91,552
1016963,31.3,93,1693
1016964,139.74,72,1204
1016965,158.14,30,1742
1016966,97.11,67,1642
1016967,161.0,55,543
1016968,844.78,28,1514
1016969,103.88,65,1237
1016970,470.68,2,908
1016971,76.8,31,70
1016972,194.92,81,289
1016973,360.9,14,438
1016974,74.01,37,1491
1016975,50.7,69,1404
1016976,441.53,84,69
1016977,941.71,30,1080
1016978,222.54,43,1287
1016979,141.35,72,1393
1016980,294.95,71,1482
1016981,261.54,47,1251
1016982,327.5,21,1568
1016983,11.78,81,802
1016984,67.83,14,224
1016985,88.74,67,813
1016986,293.25,62,128
1016987,305.84,85,777
1016988,525.01,99,375
1016989,333.32,47,904
1016990,51.37,73,1357
1016991,1389.09,34,247
1016992,1125.86,42,932
1016993,54.06,67,770
1016994,364.76,47,243
1016995,119.76,72,88
1016996,289.06,94,1397
1016997,866.08,53,330
1016998,3153.05,65,917
1016999,602.77,13,1064
1017000,348.6,32,632
1017001,162.75,58,1070
1017002,304.47,83,1632
1017003,1251.03,66,1559
1017004,231.91,21,1624
1017005,84.49,56,1113
1017006,35.04,79,1089
1017007,452.89,76,930
1017008,329.23,3,340
1017009,112.72,38,1377
1017010,838.17,65,87
1017011,147.51,27,1400
1017012,208.18,31,976
1017013,239.85,21,1162
1017014,160.59,74,377
1017015,324.74,53,106
1017016,974.4,44,1284
1017017,62.12,86,665
1017018,439.76,86,1347
1017019,300.84,5,1382
1017020,294.28,69,710
1017021,696.6,72,381
1017022,259.6,60,819
1017023,435.4,16,572
1017024,577.69,72,1123
1017025,133.59,66,296
1017026,350.38,21,307
1017027,181.1,39,1135
1017028,208.68,65,1519
1017029,166.26,49,326
1017030,430.65,54,1025
1017031,269.88,49,683
1017032,392.86,28,1231
1017033,239.6,70,1483
1017034,35.7,35,46
1017035,254.08,16,1425
1017036,264.08,76,1693
1017037,327.38,73,547
1017038,120.0,43,1573
1017039,58.29,58,50
1017040,517.77,30,174
1017041,176.21,66,1155
1017042,300.51,31,202
1017043,174.56,55,83
1017044,242.92,49,707
1017045,142.72,96,1460
1017046,76.58,24,524
1017047,432.02,88,596
1017048,118.66,38,1494
1017049,297.9,18,148
1017050,400.44,35,1613
1017051,121.0,75,585
1017052,57.7,65,1509
1017053,4497.62,35,1009
1017054,129.89,79,146
1017055,517.03,4,1640
1017056,2508.29,66,338
1017057,631.37,62,385
1017058,170.63,67,1524
1017059,225.76,47,474
1017060,90.1,19,168
1017061,704.89,71,1397
1017062,482.76,41,205
1017063,131.99,78,1262
1017064,70.06,54,1594
1017065,50.12,35,69
1017066,799.36,17,1487
1017067,282.72,58,1240
1017068,316.71,41,1347
1017069,91.15,82,570
1017070,42.26,77,1232
1017071,776.76,47,1121
1017072,257.35,16,1403
1017073,726.82,17,163
1017074,153.99,88,1114
1017075,184.16,4,1279
1017076,575.91,70,1675
1017077,589.23,6,1337
1017078,637.2,55,230
1017079,171.7,50,150
1017080,511.56,13,424
1017081,926.04,52,998
1017082,215.78,68,1590
1017083,132.13,76,1719
1017084,1225.74,75,872
1017085,111.57,25,861
1017086,520.8,12,470
1017087,228.12,29,1467
1017088,26.85,46,691
1017089,947.96,16,1760
1017090,8.94,35,1378
1017091,22.62,46,1428
1017092,460.72,26,60
1017093,460.58,54,1143
1017094,113.85,10,1499
1017095,292.18,26,1684
1017096,11.73,52,66
1017097,571.56,53,1066
1017098,330.19,26,1236
1017099,231.65,7,897
1017100,250.89,3,272
1017101,442.26,71,1389
1017102,236.35,19,450
1017103,25.82,16,299
1017104,3413.86,8,995
1017105,1033.76,38,1324
1017106,52.36,49,489
1017107,161.71,14,1371
1017108,184.34,55,1014
1017109,893.03,88,1292
1017110,18.34,13,1700
1017111,134.45,78,1745
1017112,29.58,3,240
1017113,173.8,21,74
1017114,138.8,56,771
1017115,269.25,35,326
1017116,118.41,42,285
1017117,99.36,28,1016
1017118,514.7,78,601
1017119,422.25,99,1576
1017120,474.22,73,1408
1017121,197.89,52,303
1017122,123.21,4,1769
1017123,212.17,6,1732
1017124,446.48,19,1369
1017125,17.95,49,1297
1017126,392.66,31,251
1017127,354.59,26,423
1017128,263.64,32,1436
1017129,204.55,20,347
1017130,11.25,20,700
1017131,144.34,95,48
1017132,2095.04,62,155
1017133,248.51,96,1021
1017134,169.23,86,1305
1017135,249.71,82,948
1017136,374.55,80,502
1017137,539.47,2,1156
1017138,185.93,45,1163
1017139,407.44,26,1289
1017140,1829.83,27,933
1017141,818.52,38,436
1017142,4057.65,35,337
1017143,111.26,33,1793
1017144,1828.82,20,303
1017145,94.75,4,311
1017146,374.01,59,1383
1017147,589.32,69,1055
1017148,132.56,73,1067
1017149,271.93,61,727
1017150,729.64,18,241
1017151,104.34,10,1484
1017152,1813.95,52,1222
1017153,46.45,46,831
1017154,2508.98,93,852
1017155,813.7,48,1130
1017156,219.71,41,490
1017157,150.93,71,134
1017158,133.16,2,869
1017159,207.9,61,862
1017160,230.86,97,415
1017161,1103.53,32,806
1017162,2597.71,66,1693
1017163,310.83,58,1640
1017164,88.7,6,823
1017165,127.12,11,1595
1017166,196.43,16,636
1017167,71.08,14,1730
1017168,59.46,24,1762
1017169,3030.71,19,1488
1017170,351.83,50,402
1017171,90.04,75,697
1017172,651.92,43,651
1017173,59.5,56,1142
1017174,65.68,19,163
1017175,93.35,43,1162
1017176,1781.87,70,325
1017177,180.65,57,541
1017178,13.07,63,1306
1017179,1045.32,91,1591
1017180,169.41,52,1297
1017181,26.59,68,1123
1017182,167.33,14,517
1017183,457.24,2,285
1017184,397.37,55,409
1017185,2117.73,44,1788
1017186,87.94,92,580
1017187,258.8,84,1042
1017188,105.69,13,868
1017189,38.45,88,1516
1017190,708.13,96,930
1017191,426.63,13,803
1017192,343.92,95,1223
1017193,408.36,90,504
1017194,107.49,75,931
1017195,73.2,49,217
1017196,256.0,86,252
1017197,985.8,87,843
1017198,1685.29,58,897
1017199,635.57,90,217
1017200,253.41,78,1122
1017201,338.23,23,713
1017202,248.12,46,835
1017203,71.44,93,1439
1017204,252.04,58,835
1017205,49.31,25,1428
1017206,210.84,66,1350
1017207,1742.94,42,581
1017208,656.83,23,1782
1017209,80.82,77,1111
1017210,224.32,74,461
1017211,89.9,26,949
1017212,227.01,21,1736
1017213,853.49,72,1184
1017214,535.72,38,1162
1017215,4822.14,79,246
1017216,1023.49,31,1125
1017217,312.56,11,1051
1017218,551.47,1,1018
1017219,191.92,84,1311
1017220,63.24,31,814
1017221,1172.55,39,1273
1017222,821.22,37,1778
1017223,183.23,48,1728
1017224,339.92,30,795
1017225,1084.77,66,816
1017226,675.61,99,1792
1017227,42.28,95,425
1017228,327.78,2,1761
1017229,200.1,54,536
1017230,930.39,23,502
1017231,843.24,94,596
1017232,1190.74,30,220
1017233,63.98,90,1336
1017234,95.49,20,1255
