order_id,customer_id,order_date,order_amount,payment_status
53316,1278,2025-02-19,39.81,Paid
53317,1195,2025-03-08,175.64,Paid
53318,1599,2025-01-27,872.64,Paid
53319,1210,2025-02-24,59.66,Processing
53320,1439,2025-03-09,69.19,Processing
53321,1067,2025-03-01,555.52,Paid
53322,1788,2025-02-08,49.54,Processing
53323,1495,2025-01-12,127.37,Paid
53324,1071,2025-03-02,61.1,Refunded
53325,1608,2025-03-21,424.02,Paid
53326,1374,2025-02-17,618.67,Paid
53327,1809,2025-03-20,272.87,Paid
53328,1661,2025-01-03,76.7,Paid
53329,1651,2025-03-18,97.5,Paid
53330,1013,2025-02-08,61.62,Paid
53331,1051,2025-01-24,352.13,Paid
53332,1534,2025-03-19,388.99,Refunded
53333,1106,2025-02-26,101.42,Paid
53334,1509,2025-02-12,180.3,Paid
53335,1085,2025-02-13,47.15,Paid
53336,1795,2025-01-17,105.62,Processing
53337,1804,2025-02-01,169.75,Paid
53338,1111,2025-01-24,93.02,Processing
53339,1413,2025-01-18,86.38,Refunded
53340,1177,2025-03-16,20.15,Paid
53341,1755,2025-02-19,264.67,Paid
53342,1025,2025-03-12,350.19,Paid
53343,1845,2025-01-08,543.33,Processing
53344,1510,2025-01-09,210.56,Paid
53345,1093,2025-02-14,139.37,Paid
53346,1445,2025-01-16,67.06,Paid
53347,1519,2025-02-04,1109.55,Paid
53348,1546,2025-02-03,153.65,Paid
53349,1509,2025-02-23,191.46,Paid
53350,1033,2025-01-18,192.05,Paid
53351,1612,2025-03-10,299.89,Paid
53352,1453,2025-03-19,21.46,Refunded
53353,1450,2025-02-21,57.32,Paid
53354,1774,2025-03-21,184.28,Processing
53355,1335,2025-02-06,358.28,Paid
53356,1655,2025-01-22,193.44,Paid
53357,1547,2025-03-13,100.04,Paid
53358,1270,2025-02-10,87.31,Processing
53359,1542,2025-01-11,220.88,Processing
53360,1612,2025-01-06,222.78,Paid
53361,1076,2025-02-01,160.11,Paid
53362,1187,2025-03-16,71.68,Paid
53363,1820,2025-03-05,408.85,Paid
53364,1388,2025-03-15,140.4,Refunded
53365,1302,2025-03-04,254.45,Paid
53366,1720,2025-03-26,56.18,Processing
53367,1831,2025-01-17,83.25,Paid
53368,1400,2025-03-05,331.41,Paid
53369,1605,2025-01-04,27.71,Paid
53370,1212,2025-02-17,127.71,Paid
53371,1566,2025-02-17,118.58,Paid
53372,1483,2025-02-14,228.68,Paid
53373,1486,2025-01-08,69.67,Paid
53374,1581,2025-02-26,57.09,Paid
53375,1308,2025-01-22,410.82,Paid
53376,1317,2025-02-16,147.19,Paid
53377,1529,2025-02-22,36.59,Paid
53378,1682,2025-03-06,52.17,Paid
53379,1557,2025-02-06,1032.11,Paid
53380,1264,2025-02-05,52.65,Paid
53381,1574,2025-03-09,161.42,Paid
53382,1066,2025-03-06,101.74,Paid
53383,1804,2025-02-16,345.21,Processing
53384,1503,2025-03-11,231.08,Paid
53385,1784,2025-01-15,156.3,Paid
53386,1612,2025-02-24,21.62,Paid
53387,1121,2025-01-24,337.78,Paid
53388,1384,2025-03-19,108.23,Paid
53389,1039,2025-01-19,422.31,Paid
53390,1185,2025-02-09,122.64,Paid
53391,1442,2025-03-04,197.74,Paid
53392,1301,2025-02-09,30.77,Paid
53393,1726,2025-03-15,225.06,Paid
53394,1528,2025-03-02,81.87,Paid
53395,1521,2025-02-19,84.93,Paid
53396,1510,2025-01-20,38.95,Processing
53397,1441,2025-01-02,43.82,Paid
53398,1175,2025-03-17,50.82,Paid
53399,1660,2025-02-17,79.67,Processing
53400,1183,2025-02-19,353.8,Paid
53401,1772,2025-01-11,88.89,Paid
53402,1663,2025-01-10,213.3,Refunded
53403,1179,2025-01-16,32.96,Refunded
53404,1459,2025-01-24,154.14,Paid
53405,1666,2025-03-12,118.64,Paid
53406,1265,2025-03-23,592.22,Paid
53407,1834,2025-02-19,300.82,Paid
53408,1027,2025-01-12,111.0,Paid
53409,1211,2025-02-15,243.84,Paid
53410,1604,2025-01-25,52.17,Processing
53411,1371,2025-02-21,143.95,Paid
53412,1502,2025-03-25,31.63,Paid
53413,1165,2025-03-20,84.18,Paid
53414,1239,2025-03-08,58.4,Paid
53415,1542,2025-02-25,210.36,Paid
53416,1131,2025-02-10,121.03,Paid
53417,1690,2025-02-07,228.59,Paid
53418,1188,2025-03-04,128.63,Processing
53419,1446,2025-03-24,33.57,Paid
53420,1188,2025-03-04,219.41,Paid
53421,1361,2025-01-20,288.67,Paid
53422,1101,2025-01-27,370.78,Paid
53423,1152,2025-03-17,147.29,Paid
53424,1045,2025-02-26,230.11,Paid
53425,1311,2025-03-03,229.18,Paid
53426,1673,2025-03-03,45.4,Paid
53427,1174,2025-01-04,46.91,Processing
53428,1126,2025-02-01,31.03,Paid
53429,1817,2025-02-13,77.83,Paid
53430,1031,2025-01-24,116.23,Paid
53431,1503,2025-03-17,944.72,Paid
53432,1396,2025-02-22,104.58,Paid
53433,1224,2025-03-26,214.33,Paid
53434,1256,2025-02-12,197.33,Paid
53435,1732,2025-02-04,54.31,Paid
53436,1447,2025-03-14,29.04,Paid
53437,1751,2025-03-13,138.45,Paid
53438,1207,2025-01-23,200.75,Processing
53439,1685,2025-02-11,972.37,Processing
53440,1200,2025-02-09,86.62,Paid
53441,1688,2025-03-14,360.03,Paid
53442,1001,2025-03-11,92.17,Paid
53443,1737,2025-02-14,195.39,Paid
53444,1209,2025-03-19,156.79,Refunded
53445,1082,2025-01-11,28.17,Paid
53446,1065,2025-01-24,32.24,Paid
53447,1747,2025-01-27,23.15,Paid
53448,1828,2025-01-23,89.5,Paid
53449,1284,2025-03-14,225.45,Paid
53450,1271,2025-03-07,48.45,Paid
53451,1694,2025-01-19,159.65,Paid
53452,1450,2025-03-02,71.13,Paid
53453,1192,2025-02-17,259.18,Paid
53454,1596,2025-01-22,260.22,Paid
53455,1115,2025-02-24,244.02,Paid
53456,1771,2025-03-21,131.61,Paid
53457,1010,2025-01-27,70.23,Paid
53458,1813,2025-01-02,268.67,Processing
53459,1013,2025-02-15,50.89,Paid
53460,1130,2025-01-19,71.32,Paid
53461,1287,2025-02-04,50.49,Paid
53462,1410,2025-02-27,188.23,Paid
53463,1598,2025-02-13,193.87,Processing
53464,1605,2025-03-07,178.55,Paid
53465,1839,2025-03-12,100.58,Paid
53466,1491,2025-02-09,35.83,Processing
53467,1655,2025-03-08,383.15,Paid
53468,2019,2025-03-04,126.31,Paid
53469,1025,2025-02-13,98.38,Paid
53470,1576,2025-03-07,153.31,Paid
53471,1380,2025-02-25,52.13,Paid
53472,1471,2025-02-03,41.33,Paid
53473,1282,2025-03-26,98.01,Paid
53474,1525,2025-01-24,58.66,Processing
53475,1392,2025-03-15,62.01,Paid
53476,1179,2025-02-10,354.56,Paid
53477,1299,2025-02-24,133.5,Paid
53478,1787,2025-01-25,119.09,Paid
53479,1060,2025-03-08,195.43,Paid
53480,1518,2025-03-16,474.08,Paid
53481,1052,2025-03-26,37.85,Paid
53482,1832,2025-01-16,288.95,Paid
53483,1628,2025-03-23,151.57,Paid
53484,1343,2025-03-11,43.7,Paid
53485,1639,2025-03-27,72.89,Paid
53486,1533,2025-01-19,118.77,Paid
53487,1466,2025-01-26,196.25,Paid
53488,1116,2025-01-22,61.68,Paid
53489,1390,2025-01-12,134.82,Paid
53490,1471,2025-03-01,193.12,Paid
53491,1247,2025-01-20,109.33,Refunded
53492,1056,2025-03-14,318.19,Paid
53493,1789,2025-03-15,325.41,Paid
53494,1415,2025-03-24,115.43,Paid
53495,1381,2025-02-09,561.38,Paid
53496,1026,2025-01-04,31.79,Refunded
53497,1388,2025-03-07,20.51,Paid
53498,1383,2025-01-09,91.87,Processing
53499,1751,2025-01-24,157.86,Paid
53500,1781,2025-02-02,168.81,Paid
53501,1846,2025-03-15,117.07,Paid
53502,1608,2025-01-13,40.01,Paid
53503,1305,2025-03-09,48.04,Paid
53504,1035,2025-03-03,306.73,Processing
53505,1667,2025-03-22,323.64,Paid
53506,1551,2025-03-07,188.08,Paid
53507,1790,2025-03-26,183.69,Paid
53508,1242,2025-01-14,156.58,Paid
53509,1306,2025-03-16,54.02,Paid
53510,1367,2025-02-01,103.86,Paid
53511,1358,2025-01-03,198.56,Paid
53512,1092,2025-01-18,135.59,Paid
53513,1618,2025-02-21,22.81,Paid
53514,1199,2025-03-19,480.43,Paid
53515,1646,2025-02-25,299.47,Paid
53516,1560,2025-02-18,65.28,Refunded
53517,1700,2025-02-15,163.75,Paid
53518,1615,2025-01-13,405.06,Paid
53519,1762,2025-03-08,35.14,Paid
53520,1229,2025-02-10,124.88,Paid
53521,1155,2025-03-01,111.39,Paid
53522,1472,2025-03-12,99.2,Processing
53523,1237,2025-01-05,290.81,Paid
53524,1814,2025-01-16,91.86,Processing
53525,1437,2025-02-08,29.87,Paid
53526,1629,2025-03-11,30.22,Paid
53527,1478,2025-02-20,26.55,Paid
53528,1480,2025-03-04,98.93,Paid
53529,1180,2025-02-10,210.09,Paid
53530,1537,2025-01-20,54.17,Paid
53531,1819,2025-02-21,175.97,Paid
53532,1314,2025-02-04,194.28,Paid
53533,1179,2025-03-19,64.2,Paid
53534,1328,2025-02-17,157.65,Paid
53535,1546,2025-01-24,193.21,Paid
53536,1075,2025-02-23,114.28,Refunded
53537,1213,2025-03-26,81.58,Processing
53538,1326,2025-03-18,164.8,Paid
53539,1765,2025-01-12,591.47,Paid
53540,1108,2025-03-25,103.49,Paid
53541,1813,2025-01-15,94.57,Paid
53542,1776,2025-03-06,113.62,Paid
53543,1752,2025-02-23,31.89,Paid
53544,1210,2025-02-01,140.83,Paid
53545,1498,2025-02-08,79.78,Paid
53546,1722,2025-02-15,39.42,Paid
53547,1345,2025-02-16,114.18,Paid
53548,1707,2025-03-16,20.51,Paid
53549,1793,2025-03-19,97.07,Paid
53550,1344,2025-01-04,36.76,Paid
53551,1083,2025-02-20,23.69,Paid
53552,1733,2025-02-02,281.0,Paid
53553,1260,2025-03-04,391.99,Paid
53554,1615,2025-03-18,54.92,Paid
53555,1318,2025-03-15,136.25,Paid
53556,1602,2025-02-11,68.85,Paid
53557,1031,2025-03-08,122.06,Paid
53558,1766,2025-01-03,106.07,Paid
53559,1383,2025-01-18,67.01,Processing
53560,1112,2025-01-27,200.79,Paid
53561,1658,2025-02-19,40.29,Paid
53562,1491,2025-03-09,28.18,Processing
53563,1559,2025-03-17,238.94,Refunded
53564,1797,2025-02-22,184.46,Paid
53565,1404,2025-03-25,123.53,Paid
53566,1162,2025-03-03,114.61,Paid
53567,1043,2025-03-21,123.2,Paid
53568,1416,2025-03-05,106.18,Paid
53569,1735,2025-03-24,94.86,Paid
53570,1827,2025-01-07,123.88,Paid
53571,1286,2025-02-26,132.78,Paid
53572,1516,2025-01-02,196.6,Paid
53573,1679,2025-03-11,206.31,Refunded
53574,1743,2025-03-20,91.13,Paid
53575,1439,2025-01-09,100.05,Paid
53576,1255,2025-02-17,90.19,Paid
53577,1265,2025-03-23,135.35,Paid
53578,1644,2025-03-05,110.59,Paid
53579,1583,2025-03-10,350.54,Paid
53580,1755,2025-01-07,198.79,Paid
53581,1390,2025-03-09,363.39,Paid
53582,1093,2025-01-09,205.24,Paid
53583,1788,2025-03-22,551.03,Paid
53584,1661,2025-03-20,171.48,Refunded
53585,1372,2025-03-07,516.77,Paid
53586,1723,2025-01-13,45.83,Paid
53587,1269,2025-03-12,28.09,Paid
53588,1451,2025-01-20,149.81,Paid
53589,1493,2025-03-04,635.6,Paid
53590,1698,2025-01-12,101.09,Paid
53591,1474,2025-01-01,55.75,Paid
53592,1211,2025-02-17,130.58,Paid
53593,1641,2025-02-06,176.96,Paid
53594,1787,2025-02-11,76.79,Processing
53595,1148,2025-01-11,208.17,Paid
53596,1711,2025-02-08,574.02,Paid
53597,1227,2025-01-07,360.9,Paid
53598,1777,2025-02-16,71.71,Paid
53599,1822,2025-03-12,79.34,Paid
53600,1543,2025-01-20,89.67,Processing
53601,1260,2025-01-23,95.27,Paid
53602,1369,2025-01-16,35.86,Paid
53603,1020,2025-01-19,235.3,Paid
53604,1314,2025-01-13,88.2,Refunded
53605,1266,2025-02-05,337.81,Paid
53606,1084,2025-02-19,412.47,Paid
53607,1139,2025-02-07,23.71,Paid
53608,1849,2025-01-25,689.85,Paid
53609,1496,2025-02-15,205.69,Paid
53610,1532,2025-01-10,130.22,Paid
53611,1663,2025-02-26,94.03,Paid
53612,1158,2025-01-23,129.63,Paid
53613,1281,2025-01-12,78.87,Paid
53614,1799,2025-01-19,166.2,Paid
53615,1287,2025-02-12,34.64,Paid
53616,1782,2025-01-08,165.58,Paid
53617,1542,2025-02-22,68.31,Paid
53618,1795,2025-03-12,22.67,Paid
53619,1051,2025-03-19,140.68,Paid
53620,1835,2025-02-09,149.57,Paid
53621,2008,2025-02-11,103.42,Paid
53622,1723,2025-03-11,31.25,Paid
53623,1243,2025-02-11,355.72,Paid
53624,1770,2025-01-04,161.79,Paid
53625,1188,2025-02-19,38.45,Paid
53626,1688,2025-01-04,127.29,Paid
53627,1069,2025-03-10,123.15,Paid
53628,1475,2025-01-22,29.35,Paid
53629,1557,2025-01-03,160.04,Paid
53630,1739,2025-02-08,267.79,Paid
53631,1653,2025-03-19,227.35,Processing
53632,1116,2025-02-15,54.03,Refunded
53633,1239,2025-01-21,317.39,Paid
53634,1216,2025-01-06,82.91,Processing
53635,1837,2025-03-23,459.23,Paid
53636,1096,2025-03-12,31.17,Processing
53637,1464,2025-01-20,119.89,Paid
53638,1288,2025-02-05,156.37,Refunded
53639,1300,2025-01-20,62.68,Paid
53640,1105,2025-02-18,241.35,Paid
53641,1733,2025-01-22,167.88,Paid
53642,1105,2025-02-09,22.74,Paid
53643,1768,2025-03-18,160.62,Paid
53644,1425,2025-03-16,121.44,Processing
53645,1400,2025-01-05,52.73,Paid
53646,1361,2025-03-15,839.06,Paid
53647,1573,2025-01-11,361.19,Paid
53648,1098,2025-02-22,71.9,Paid
53649,1030,2025-02-25,136.83,Processing
53650,1436,2025-03-03,77.08,Processing
53651,1384,2025-02-06,244.08,Paid
53652,1663,2025-02-03,419.6,Paid
53653,1199,2025-02-13,86.67,Paid
53654,1327,2025-02-02,265.66,Paid
53655,1491,2025-03-05,123.5,Paid
53656,1620,2025-03-21,95.77,Paid
53657,1788,2025-01-02,438.12,Paid
53658,1630,2025-02-15,127.13,Paid
53659,1657,2025-03-03,114.5,Paid
53660,1507,2025-01-11,187.41,Paid
53661,1306,2025-01-05,65.42,Paid
53662,1731,2025-01-01,78.91,Paid
53663,1612,2025-01-14,423.34,Refunded
53664,1366,2025-01-08,190.23,Paid
53665,1174,2025-01-14,282.86,Paid
53666,1570,2025-02-08,67.44,Paid
53667,1150,2025-02-19,137.72,Processing
53668,1364,2025-03-09,553.13,Paid
53669,1226,2025-01-05,77.56,Paid
53670,1064,2025-01-26,46.24,Paid
53671,1565,2025-03-04,127.27,Paid
53672,1527,2025-03-18,93.61,Paid
53673,1506,2025-01-01,46.08,Paid
53674,1075,2025-03-25,349.13,Processing
53675,1260,2025-01-08,722.05,Paid
53676,1209,2025-01-07,146.1,Paid
53677,1334,2025-03-08,243.53,Processing
53678,1181,2025-03-17,313.89,Paid
53679,1265,2025-03-15,201.09,Paid
53680,1738,2025-01-17,26.77,Paid
53681,1322,2025-03-06,45.73,Processing
53682,1713,2025-01-18,31.05,Paid
53683,1244,2025-02-04,21.49,Paid
53684,1209,2025-02-01,74.79,Paid
53685,1429,2025-03-03,94.72,Processing
53686,1421,2025-01-20,61.37,Processing
53687,1617,2025-01-22,30.02,Paid
53688,1271,2025-02-05,133.21,Paid
53689,1036,2025-03-12,67.89,Paid
53690,1267,2025-02-09,258.47,Paid
53691,1800,2025-01-13,21.21,Paid
53692,1808,2025-02-20,297.28,Paid
53693,1597,2025-01-03,484.35,Paid
53694,1759,2025-01-22,208.89,Paid
53695,1732,2025-03-11,218.44,Paid
53696,1478,2025-01-20,426.72,Paid
53697,1335,2025-01-07,55.18,Paid
53698,1614,2025-01-16,802.25,Paid
53699,1239,2025-02-01,242.74,Paid
53700,1609,2025-03-13,214.51,Paid
53701,1616,2025-01-02,87.2,Paid
53702,1758,2025-01-13,138.38,Refunded
53703,1262,2025-01-09,179.16,Paid
53704,1471,2025-01-05,165.27,Refunded
53705,1268,2025-03-07,203.11,Paid
53706,1634,2025-02-16,32.9,Paid
53707,1783,2025-03-06,85.93,Paid
53708,1389,2025-02-16,105.37,Paid
53709,1387,2025-03-05,65.29,Paid
53710,1271,2025-02-27,48.42,Paid
53711,1780,2025-02-08,42.44,Refunded
53712,1002,2025-03-04,88.45,Paid
53713,1246,2025-01-02,122.02,Paid
53714,1840,2025-01-09,29.76,Paid
53715,1371,2025-03-12,459.09,Paid
53716,1450,2025-02-10,237.38,Paid
53717,1643,2025-02-12,216.87,Paid
53718,1242,2025-02-16,48.47,Paid
53719,1302,2025-03-06,158.88,Paid
53720,1714,2025-01-24,133.17,Paid
53721,1654,2025-01-24,626.57,Paid
53722,1079,2025-02-15,226.55,Paid
53723,1688,2025-02-09,148.62,Refunded
53724,1453,2025-02-24,305.38,Paid
53725,1705,2025-02-18,45.28,Paid
53726,1251,2025-03-07,22.3,Paid
53727,1338,2025-01-08,195.79,Paid
53728,1591,2025-01-06,35.52,Paid
53729,1225,2025-01-14,38.4,Paid
53730,1495,2025-01-06,224.79,Paid
53731,1806,2025-03-22,67.32,Paid
53732,1749,2025-03-08,168.58,Paid
53733,1413,2025-03-01,394.07,Paid
53734,1622,2025-01-27,77.07,Paid
53735,1838,2025-02-18,56.72,Paid
53736,1748,2025-01-22,36.9,Paid
53737,1405,2025-02-14,40.97,Paid
53738,1328,2025-03-07,29.64,Paid
53739,1758,2025-02-21,33.76,Processing
53740,1181,2025-02-04,104.85,Paid
53741,1635,2025-01-19,78.04,Refunded
53742,1543,2025-02-10,203.91,Paid
53743,1682,2025-01-06,326.31,Paid
53744,1392,2025-02-25,250.41,Paid
53745,1269,2025-03-13,133.46,Paid
53746,1097,2025-02-23,36.21,Paid
53747,1573,2025-03-03,205.56,Paid
53748,1218,2025-03-08,87.61,Paid
53749,1215,2025-02-27,33.43,Paid
53750,1791,2025-01-01,297.22,Paid
53751,1403,2025-01-24,81.92,Paid
53752,1237,2025-02-08,56.93,Processing
53753,1538,2025-03-01,327.72,Paid
53754,1586,2025-01-16,368.62,Paid
53755,1237,2025-01-17,82.09,Refunded
53756,1465,2025-03-16,85.73,Paid
53757,1533,2025-03-06,149.99,Paid
53758,1066,2025-02-23,218.32,Refunded
53759,1601,2025-03-24,29.78,Paid
53760,1599,2025-02-14,154.97,Paid
53761,1443,2025-03-02,478.07,Paid
53762,1613,2025-01-15,65.59,Paid
53763,1201,2025-03-26,379.25,Paid
53764,1439,2025-01-08,469.87,Paid
53765,1735,2025-02-03,67.03,Paid
53766,1445,2025-01-13,230.49,Paid
53767,1675,2025-03-02,60.92,Paid
53768,1586,2025-01-08,220.69,Paid
53769,1007,2025-02-09,259.49,Paid
53770,1062,2025-01-27,62.59,Paid
53771,1200,2025-01-17,208.75,Paid
53772,1284,2025-01-06,270.78,Processing
53773,1251,2025-03-23,86.61,Paid
53774,1542,2025-01-21,47.53,Paid
53775,1409,2025-02-12,34.47,Paid
53776,1118,2025-01-07,148.48,Paid
53777,1645,2025-03-18,593.18,Paid
53778,1601,2025-02-11,279.7,Refunded
53779,1387,2025-02-17,105.86,Paid
53780,1253,2025-01-26,135.38,Refunded
53781,1267,2025-03-02,69.18,Paid
53782,1572,2025-03-16,46.7,Processing
53783,1529,2025-02-10,118.69,Paid
53784,1677,2025-02-08,113.4,Processing
53785,1216,2025-01-05,130.7,Paid
53786,1254,2025-03-26,478.02,Processing
53787,1392,2025-01-16,158.91,Paid
53788,1547,2025-02-05,159.62,Paid
53789,1720,2025-03-09,40.55,Paid
53790,1670,2025-02-23,867.77,Paid
53791,1097,2025-01-05,242.32,Paid
53792,1423,2025-02-16,334.58,Refunded
53793,1073,2025-03-20,100.24,Paid
53794,1090,2025-03-12,124.61,Paid
53795,1265,2025-03-24,130.75,Paid
53796,1547,2025-02-09,52.37,Paid
53797,1814,2025-01-03,195.43,Paid
53798,1638,2025-01-23,369.92,Processing
53799,1191,2025-02-10,46.82,Paid
53800,1324,2025-02-16,33.54,Paid
53801,1125,2025-03-01,221.04,Paid
53802,1668,2025-02-19,67.87,Paid
53803,1743,2025-03-02,166.67,Paid
53804,1720,2025-02-10,198.49,Paid
53805,1191,2025-01-01,78.27,Paid
53806,1029,2025-03-10,273.23,Paid
53807,1184,2025-02-16,139.77,Paid
53808,1212,2025-01-26,324.88,Paid
53809,1283,2025-03-02,236.14,Processing
53810,1356,2025-01-07,324.4,Paid
53811,1008,2025-03-26,23.06,Paid
53812,1004,2025-03-26,61.86,Paid
53813,1184,2025-02-01,34.15,Paid
53814,1835,2025-03-24,107.53,Paid
53815,1137,2025-02-14,351.04,Paid
53816,1775,2025-02-07,114.54,Paid
53817,1398,2025-03-11,304.28,Paid
53818,1839,2025-02-04,79.44,Paid
53819,1687,2025-03-24,82.23,Paid
53820,1816,2025-02-07,358.87,Paid
53821,1833,2025-03-14,103.22,Paid
53822,1534,2025-03-07,253.93,Paid
53823,1282,2025-03-15,60.5,Paid
53824,1606,2025-01-08,465.8,Processing
53825,1609,2025-02-04,148.2,Paid
53826,1069,2025-03-07,233.65,Paid
53827,1221,2025-02-14,34.07,Processing
53828,1191,2025-02-12,121.79,Paid
53829,1545,2025-02-14,366.95,Paid
53830,1479,2025-01-06,334.38,Paid
53831,1741,2025-02-05,27.19,Paid
53832,1747,2025-01-01,74.3,Processing
53833,1073,2025-01-20,107.86,Paid
53834,1816,2025-01-11,48.36,Refunded
53835,1829,2025-02-12,216.4,Paid
53836,1416,2025-03-06,50.6,Paid
53837,1664,2025-02-11,83.84,Paid
53838,1665,2025-01-13,183.28,Refunded
53839,1708,2025-03-08,118.69,Paid
53840,2009,2025-01-10,221.24,Paid
53841,1722,2025-02-24,507.43,Paid
53842,1588,2025-02-16,38.59,Paid
53843,1306,2025-01-11,205.46,Paid
53844,1403,2025-02-24,59.27,Paid
53845,1578,2025-03-05,100.29,Processing
53846,1090,2025-03-16,25.01,Paid
53847,1582,2025-02-02,41.91,Paid
53848,1419,2025-01-05,77.8,Paid
53849,1650,2025-01-20,82.78,Paid
53850,1156,2025-02-25,364.77,Paid
53851,1649,2025-02-23,223.11,Processing
53852,1803,2025-02-03,557.32,Paid
53853,1712,2025-02-18,157.1,Processing
53854,1436,2025-01-02,61.5,Paid
53855,1530,2025-01-09,79.55,Paid
53856,1187,2025-02-25,77.81,Paid
53857,1461,2025-03-07,79.29,Paid
53858,1069,2025-02-05,187.65,Paid
53859,1735,2025-03-22,133.51,Paid
53860,1601,2025-02-06,93.02,Paid
53861,1405,2025-02-18,44.22,Paid
53862,1479,2025-01-09,23.36,Processing
53863,1309,2025-01-16,57.05,Paid
53864,1602,2025-01-10,37.05,Paid
53865,1019,2025-02-04,250.88,Paid
53866,1045,2025-03-08,37.9,Paid
53867,1238,2025-03-21,213.23,Paid
53868,1019,2025-02-23,93.08,Processing
53869,1498,2025-03-15,31.43,Paid
53870,1056,2025-03-09,271.28,Paid
53871,1847,2025-02-24,149.99,Paid
53872,1618,2025-01-08,60.33,Paid
53873,1149,2025-03-15,357.61,Paid
53874,1556,2025-02-16,26.95,Paid
53875,1139,2025-02-25,53.81,Refunded
53876,1532,2025-01-23,229.18,Paid
53877,1756,2025-01-15,205.36,Paid
53878,1344,2025-01-25,71.22,Paid
53879,1748,2025-02-22,29.6,Paid
53880,1568,2025-03-20,312.87,Paid
53881,1848,2025-02-05,76.47,Paid
53882,1808,2025-03-07,52.67,Paid
53883,1252,2025-03-13,128.87,Paid
53884,1390,2025-02-16,381.57,Paid
53885,1227,2025-03-13,26.68,Paid
53886,1524,2025-02-14,237.74,Paid
53887,1092,2025-03-05,147.46,Paid
53888,1785,2025-02-09,103.12,Paid
53889,1161,2025-02-07,224.43,Refunded
53890,1362,2025-02-25,526.44,Paid
53891,1334,2025-02-25,59.05,Processing
53892,1792,2025-02-17,43.26,Paid
53893,1072,2025-03-20,386.07,Paid
53894,1331,2025-01-18,185.82,Paid
53895,1251,2025-03-19,106.43,Paid
53896,1226,2025-01-01,147.74,Paid
53897,1507,2025-01-24,225.34,Paid
53898,1380,2025-03-02,242.44,Paid
53899,2017,2025-01-12,398.66,Paid
53900,1076,2025-02-13,103.49,Paid
53901,1822,2025-02-17,72.1,Paid
53902,1391,2025-02-11,173.11,Processing
53903,1171,2025-01-25,100.61,Processing
53904,1636,2025-03-09,155.43,Paid
53905,1375,2025-01-20,101.71,Paid
53906,1607,2025-03-11,44.91,Paid
53907,1488,2025-03-04,115.07,Refunded
53908,1464,2025-01-11,196.12,Paid
53909,1515,2025-01-07,260.88,Paid
53910,1368,2025-03-26,121.98,Paid
53911,1014,2025-03-25,47.09,Refunded
53912,1574,2025-01-06,100.34,Paid
53913,1245,2025-03-01,251.47,Paid
53914,1232,2025-03-16,99.87,Paid
53915,1367,2025-02-24,198.87,Refunded
53916,1571,2025-01-01,126.15,Refunded
53917,1685,2025-02-07,61.41,Paid
53918,1759,2025-01-13,258.56,Paid
53919,1555,2025-02-16,33.2,Paid
53920,1375,2025-02-14,131.63,Paid
53921,1080,2025-03-19,55.15,Processing
53922,1141,2025-03-02,30.41,Paid
53923,1758,2025-01-07,124.85,Paid
53924,1281,2025-02-19,123.84,Paid
53925,1251,2025-01-12,204.09,Paid
53926,1675,2025-01-22,224.83,Processing
53927,1205,2025-01-04,215.18,Paid
53928,1491,2025-02-20,99.03,Paid
53929,1317,2025-02-24,169.82,Paid
53930,1378,2025-02-22,149.04,Paid
53931,1819,2025-01-05,102.11,Paid
53932,1096,2025-01-17,156.4,Processing
53933,1260,2025-02-02,461.32,Paid
53934,1103,2025-01-23,52.14,Processing
53935,1675,2025-03-04,374.31,Paid
53936,1804,2025-01-20,28.24,Processing
53937,1513,2025-02-11,75.31,Paid
53938,1045,2025-03-26,70.98,Paid
53939,1368,2025-03-27,167.67,Paid
53940,1715,2025-02-16,41.1,Refunded
53941,1670,2025-03-24,341.0,Paid
53942,1740,2025-03-17,284.52,Paid
53943,1403,2025-03-16,178.36,Processing
53944,1145,2025-01-02,111.99,Paid
53945,1704,2025-01-22,425.36,Paid
53946,1676,2025-01-13,286.45,Paid
53947,1269,2025-01-03,123.77,Paid
53948,1064,2025-03-27,201.54,Paid
53949,1618,2025-03-16,145.53,Paid
53950,1314,2025-03-25,152.99,Paid
53951,1082,2025-03-18,80.29,Paid
53952,1728,2025-01-09,113.01,Paid
53953,1643,2025-02-19,32.2,Paid
53954,1530,2025-02-05,86.32,Paid
53955,1506,2025-01-05,198.52,Paid
53956,1660,2025-02-07,479.33,Paid
53957,1250,2025-01-17,514.79,Processing
53958,1702,2025-03-08,141.7,Processing
53959,1323,2025-02-13,159.95,Paid
53960,1343,2025-01-10,50.82,Processing
53961,1129,2025-02-03,198.27,Processing
53962,1621,2025-02-17,30.99,Paid
53963,1047,2025-03-19,70.25,Paid
53964,1129,2025-03-23,185.56,Paid
53965,1222,2025-01-21,75.73,Paid
53966,1420,2025-02-25,27.67,Processing
53967,1599,2025-03-07,287.45,Paid
53968,1620,2025-01-08,75.73,Paid
53969,1726,2025-03-20,29.78,Paid
53970,1568,2025-03-10,31.66,Paid
53971,1078,2025-02-12,63.5,Paid
53972,1611,2025-01-24,49.41,Refunded
53973,1190,2025-01-25,243.28,Paid
53974,1332,2025-01-04,78.22,Processing
53975,1778,2025-01-15,264.98,Paid
53976,1538,2025-02-15,48.65,Paid
53977,1757,2025-02-07,121.85,Paid
53978,1199,2025-03-20,194.73,Processing
